user_id,item_id,playtime_forever
76561198046453547,102600,549
76561198046455215,2810,0
76561198046455407,2820,2419
76561198046456124,201310,0
TimPeyton,205790,0
slightlybetterthanjesus,2400,84
kaboomgames,2420,0
_Mute,2430,0
76561198046465461,67370,0
76561198046467878,105450,1609
76561198046471642,34330,4343
imabob,200630,294
76561198046472704,204880,3540
76561198046473760,207690,0
76561198046474248,1520,6
rexmatical,207610,228
WishForNight,104900,61
76561198046477132,108800,0
76561198046477340,201790,877
killer_carnivore,49520,1238
trollviper,214360,65
76561198046479800,234740,0
luhyland,10,0
12874175635ELITE,80,0
76561198046482036,100,0
pkowner23,240,695
76561198046484664,730,2792
mrkerfuffle,208580,0
76561198046487464,220780,0
76561198046488827,220860,0
freakyd2k,200710,527
76561198046494038,219640,413
76561198046497221,232210,0
76561198046501689,4920,962
WayneEnt,223470,89
76561198046508157,55230,509
76561198046508287,49540,0
76561198046508397,204080,0
76561198046510669,17080,29
iwantsauce,109600,2332
karsan,203290,0
76561198046515869,212500,28
76561198046516637,218130,157
76561198046516655,218230,8035
76561198046516773,236390,11
76561198046527072,243870,0
76561198046530524,224260,28
76561198046530536,107410,67842
WandererRedux,227860,121
76561198046536343,233450,913
76561198046540288,227680,15
76561198046546681,224600,1169
76561198046546837,234650,0
76561198046557603,65930,0
76561198046559687,214950,6972
sebbasuperfly,210770,161
76561198046560997,224440,1161
76561198046561539,242760,10
76561198046563293,233250,22
76561198046564791,231430,4915
czeroxy,244850,2535
345827357205098,239030,5
protosphere,248390,867
the_majestic_manllama,218620,730
76561198046566109,206420,238
beepboopbop,47790,0
76561198046573093,47830,0
dirtyblondbeast,2870,100
76561198046579912,250320,605
76561198046582634,252470,347
76561198046583202,252490,10304
OracleOzai,253190,239
Trollfwesfwef,241540,3081
76561198046585384,247730,4823
76561198046587676,213670,855
76561198046590226,245470,12
sirmatrick,221910,47
76561198046612873,238430,1628
76561198046614897,261030,1
DatWombat,261640,0
GamerDouglas,262060,81
76561198046622065,266840,748
76561198046631388,211820,4784
76561198046631758,367540,0
76561198046632118,221100,5273
76561198046632304,4500,3
76561198046635902,20510,2779
76561198046637614,244450,223
DjPTTR,273110,4
76561198046639550,222880,584
Ipriestyy,237870,564
aguskapo007,200510,616
MirCheesa,277430,28
76561198046663365,281610,0
76561198046666737,281990,5279
76561198046668535,246620,226
notcleedo,8880,0
martolad3232,8890,0
76561198046683248,236150,185
76561198046687426,290080,148
76561198046700948,290300,466
greggymushmush,33910,40
76561198046710979,33930,0
76561198046712167,65700,0
76561198046713163,65720,0
strangemoose,219540,0
76561198046716039,224580,0
76561198046716050,293010,668
76561198046718635,413710,714
manbeastAD,294100,8
76561198046720269,295110,1335
76561198046729222,362300,0
76561198046730416,433850,0
76561198046730804,439700,0
A_CancerousCake,299700,15
76561198046736236,300550,0
76561198046737118,301520,0
76561198046737266,244160,44
KingPahn,287450,170
lighthousesbeachhouse,308173,74
76561198046755237,227700,2549
76561198046757421,9900,2389
76561198046760183,237850,0
76561198046760301,291480,373
76561198046760431,227940,1235
76561198046761625,10150,0
Brensarinn_,115320,91
76561198046762237,253510,0
76561198046764181,319050,743
Thebob35,241930,0
76561198046766817,289930,0
76561198046767905,39520,0
GiitGudM8,39650,0
ch4reon,39660,0
mahoubutts,39680,3564
liambull,203770,382
76561198046783634,326410,3730
76561198046784788,326460,23
76561198046784878,227180,126
76561198046785554,330830,0
Yerok,330840,7
saalazar,282070,647
rejjiesnow,334230,8913
partyrock77,273350,54
Hidrosis,339200,0
76561198046804443,340050,25
chapechap,325610,3548
76561198046806371,346330,11
76561198046813617,230190,1280
76561198046815037,354500,0
papercompass,354510,0
76561198046818156,354520,0
alphacrew,354530,0
GetyourMedz,354540,0
76561198046824588,354550,0
76561198046825758,494710,0
76561198046825988,255710,44
76561198046826216,356570,391
76561198046827118,363600,0
76561198046827540,367270,264
VaporwaveBeans,238370,0
76561198046828322,397080,0
paojdsflkasjfda,368230,456
Icxshr,496300,217
76561198046831000,370240,0
76561198046833900,230230,0
76561198046834503,373420,1485
76561198046838036,267750,0
MORETTO4,302670,0
BRexona,254820,0
76561198046843551,254840,37
76561198046844185,291550,0
_gary_the_snail,392580,28
76561198046845959,398170,79
76561198046847321,391540,27
76561198046849729,393380,391
76561198046850791,235540,0
76561198046851453,407840,50
76561198046856087,394510,1009
76561198046856125,419480,218
mcartwri,289130,482
76561198046864487,427270,886
monkeyworld,427520,494
76561198046867452,245620,0
goforpies,290790,787
76561198046873386,268500,0
DequanBeatz,439920,11
rangerftw,364360,801
76561198046874722,383870,223
76561198046874786,444560,12
mrfaifaifai,394230,0
killer9458,228880,0
Synoble,50130,0
catterpillerman,498240,20
76561198046882252,442080,0
76561198046888784,10500,2381
76561198046888924,6000,118
76561198046895277,205790,0
76561198046907159,219640,17024
76561198046912421,232210,771
76561198046912687,47410,41
dojoeatdirt97,730,5256
76561198046923008,333930,12
76561198046925300,292030,777
76561198046925412,310380,110
DaJames,400,89
76561198046928472,620,919
arcanecogs,105600,5479
76561198046931414,47410,78
76561198046932202,51100,395
76561198046937182,99900,899
Sabatonic,113420,43
76561198046957761,200210,442
Yunzz,208090,674
TakahiroMaeda,212070,142
76561198046962057,212500,60
76561198046962373,218130,57
jellyblobofdoom,218230,1151
76561198046964524,230410,1256
bizarregamingspike,231060,0
billyjeanthemarine,236390,90
turtle155,238960,279
76561198046976816,243870,188
76561198046976894,39120,521
76561198046978114,214420,123
Sum1_Else,237310,0
76561198046979220,248570,539
jimbylad,250420,74
76561198046981402,262410,562
b0bm9,202090,645
spidermanhoodies4sale,226320,8
76561198046983840,239220,2171
76561198046984100,246280,499
76561198046985880,253710,53
76561198046986440,263540,889
76561198046988610,218620,713
76561198047003040,252950,997
76561198047004743,247120,0
76561198047006843,211820,2302
whynot123321123321,367540,19
76561198047016483,269210,188
Josefuuu,273110,0
mrjordanfights,274190,183
76561198047022197,225840,63
76561198047028326,290730,14
ThePyroSushi,291210,9
stepupsempai,293260,403
Red0nculous,298240,122
applezzz,301520,342
76561198047033877,302830,7
76561198047039476,304050,790
SuperNoah,304930,4356
76561198047049496,306830,0
76561198047049731,227700,26
76561198047050924,9900,359
76561198047054848,215080,511
garyyy__,244630,15
76561198047063515,312990,8
76561198047064524,313240,0
PinkiePieOK,268420,298
76561198047068170,227940,11
76561198047070628,323370,45
76561198047083728,332070,151
76561198047100960,341500,11
crazymanjiujitsu,343750,7
76561198047113713,346900,36
76561198047115924,352700,1
ZYZZ__,355840,62
76561198047120664,356330,0
coolarj1st,356640,0
76561198047125468,356670,19
76561198047132598,363970,32
greenie1995,376570,521
76561198047136491,380600,19
lesilentkid,383080,6
76561198047140836,385770,188
182828282,291550,1464
76561198047146924,389570,17
76561198047148050,391460,13
76561198047169299,402840,50
76561198047171713,299360,72
76561198047176593,407530,0
Cropmy5,236110,178
76561198047182681,413150,375
76561198047184909,280790,1019
76561198047186161,417890,2
76561198047186255,427270,533
76561198047186934,438040,47
76561198047189661,244930,0
76561198047190837,442080,235
76561198047192757,273350,106
76561198047195966,220,1525
76561198047197667,340,0
Tsun-Rin,3920,1422
76561198047199330,4000,6530
76561198047199732,400,1212
76561198047200980,2700,874
76561198047203328,16120,338
76561198047204024,7760,199
spartanwarrior662,3590,14843
Blaziiken,22330,4670
JolteonBro,34900,0
76561198047217574,23490,0
76561198047227663,34030,1805
76561198047233789,48700,3586
76561198047241469,55000,71
76561198047242808,32470,1242
76561198047247727,8930,1524
azzaaa,40800,2396
76561198047249635,22610,0
FancyPantal00ns,22650,0
76561198047254530,22670,0
76561198047255426,620,3898
76561198047255662,63710,0
Zakeko,34330,1143
mrlolman594,55040,713
wazzawazza80profile,48720,927
76561198047261174,105600,36031
fulldroid,97000,230
76561198047264160,49600,284
thegamerzin,44200,0
76561198047269924,22230,2863
76561198047271276,107100,19
thecharles,111800,0
76561198047272446,102840,0
76561198047272850,65800,9089
76561198047273034,70620,0
76561198047273128,102600,1073
1234derpaa,70640,0
emmettjenkins,70660,0
76561198047300059,70650,0
76561198047300877,91600,712
76561198047302295,99700,9
76561198047303035,1500,1508
76561198047303161,1510,159
76561198047307338,1520,93
76561198047308448,1530,0
mumcanwegetchips,202200,15
Rellikthekiller,202730,9
76561198047314254,205790,0
76561198047316836,102500,609
76561198047318366,207250,423
TuakyGuy,209830,0
76561198047319526,204060,164
76561198047321240,70600,0
76561198047322544,203630,1157
76561198047324655,41500,2014
76561198047325030,200710,445
76561198047327124,204300,345
76561198047327184,217200,0
gunfightgamer,209080,1043
LoveStage,214360,3349
we4twerywrturutyu,234740,0
kingbev996,4920,3727
gamer4life145,220780,0
76561198047360089,219640,1698
76561198047360521,232210,0
76561198047362035,200370,1709
jaymit20,211400,0
Swee7,201790,970
76561198047366171,223730,8
76561198047372745,221020,141
76561198047373668,219740,292
Ized1,322330,4
76561198047376676,221260,169
lordofbullshit,218130,214
76561198047378608,109600,983
vietskies,208090,17
76561198047380370,212070,1294
76561198047380488,218230,2383
76561198047382354,227240,18779
76561198047383840,230410,16732
76561198047386394,236390,11648
76561198047397777,238960,7
76561198047411147,39120,43
76561198047411505,221360,929
TheRainbowCow,250420,5
76561198047415401,269390,167
kazbubpros,271290,33
76561198047417597,206500,572
MrArcticNinja,223750,1
76561198047424421,235340,936
punchingwood,239220,1535
clivepalrner,263540,0
76561198047430626,218060,20
76561198047431582,233450,526
101010102,230050,4541
Venator_Noctis,227160,288
klortar,227680,966
76561198047460712,55020,0
76561198047463377,228440,609
76561198047464593,202270,3
76561198047478302,220200,11737
76561198047478808,222730,279
21lord21drag,210770,625
76561198047482404,230190,1530
76561198047485108,8500,9920
76561198047485316,35720,52
OregonNegus,234160,0
76561198047491592,242920,781
76561198047499121,233250,2085
76561198047502329,208140,7046
76561198047507163,206420,4682
76561198047513555,244770,3341
robotmuffinroxs,244850,28941
76561198047522949,244890,0
supaparfey,234390,0
mightor23,246700,13
76561198047532328,248550,556
76561198047533480,248650,7
MurQzilla,239820,428
76561198047535784,232810,301
76561198047536586,422420,0
76561198047538434,252870,23
Facundo305,234000,0
76561198047540452,202090,357
76561198047540820,203770,667
ke_ai_dao,245470,2305
76561198047551374,259760,0
76561198047559407,207750,0
76561198047565257,219830,1039
76561198047566201,264140,1218
76561198047567578,264200,1254
browy,215530,0
76561198047574683,201040,0
76561198047578369,211820,13375
76561198047578711,367540,0
Deflaborator,271590,11278
76561198047583712,273110,0
Astrona,279990,0
76561198047586862,285840,0
76561198047587188,236430,15755
76561198047587270,290770,0
76561198047588930,297110,0
Pluem_Ntp,301520,3905
76561198047592500,302270,845
76561198047593692,243470,2263
TheSucky,304050,1190
76561198047602197,304930,27
76561198047604516,307640,133
Spawn_Killer,310380,9
76561198047607047,9900,14040
76561198047608463,227940,4326
Kruximity,203730,0
yarwoodgames,317110,0
derp_slay,317470,0
Bonk_Boy,261640,10831
76561198047624555,65980,1206
76561198047625991,6880,0
76561198047627329,8190,2399
76561198047628344,241930,90
76561198047630687,211420,2211
76561198047631963,330830,728
someoneonly,730,1303
76561198047632762,333930,80
76561198047633340,42910,345
76561198047636240,91200,0
76561198047636401,209540,7
76561198047636806,218620,218
76561198047638481,43160,0
hippityhotdog,236110,376
velociraptorjesus,346010,1157
LukePypo,346900,2766
76561198047642688,333950,1101
76561198047642725,349110,0
mikeytikey9988,363970,35558
LiveInFear,244160,148
76561198047644425,8980,352
76561198047645684,49520,364
76561198047645847,368230,1175
76561198047645864,496300,313
yojojo,474750,132
76561198047646126,273350,119
Pingoonic,47810,1173
achievedgaming,105600,1086
meagus4,205790,0
76561198047650788,208580,63
76561198047651036,212680,680
bawky,238960,5368
76561198047652022,265630,0
76561198047652641,216150,0
callmewildebeest,265930,812
biggestscrublordoce,211820,2086
76561198047660815,367540,0
76561198047666453,222900,0
76561198047672489,301520,106
76561198047679159,304930,3
76561198047680361,316010,138
76561198047682009,730,16739
76561198047689585,346110,64
tskate,407530,0
76561198047692153,394970,213
76561198047692497,452780,1627
76561198047693993,474750,271
76561198047694111,240,3255
76561198047694598,4000,1653
76561198047695913,6510,482
76561198047697484,9050,517
Pup2,9070,287
76561198047700006,4760,0
76561198047703150,13510,25
76561198047704110,13620,0
76561198047704206,13630,0
76561198047705148,13640,0
76561198047706821,15300,0
76561198047706828,10500,0
76561198047707204,17470,0
76561198047711462,24740,0
76561198047717242,4560,39
76561198047719635,9340,31
76561198047720286,20540,17634
76561198047720580,228200,0
76561198047721622,1250,20480
TheLastKingIII,35420,8
76561198047747981,25900,178
76561198047748167,10130,104
76561198047749507,24800,4173
76561198047752249,17450,0
76561198047752553,22370,4261
76561198047752925,7670,2286
76561198047753557,8850,5092
TheCrowzy70,409710,0
76561198047758341,409720,0
provincial,3170,0
76561198047760987,3130,0
76561198047761308,8190,290
76561198047762457,400,738
76561198047763357,32470,5413
76561198047770934,33910,16
76561198047772662,33930,1484
76561198047774264,219540,4
76561198047775802,17410,0
76561198047777062,45740,0
76561198047777418,8930,22902
Buxtof,41000,313
76561198047779822,41050,0
76561198047779944,41060,0
76561198047780506,227780,0
76561198047787320,8980,2783
76561198047789351,47780,1894
llGinoll,48950,270
